ID,model_ID,year,price,mileage,tax,mpg,engineSize,transmission_ID,fuel_ID,Brand
438,80,2016,24995,28475,200,40.90000153,2,4,5,Audi
439,16,2013,11490,35804,30,54.29999924,1.399999976,2,5,Audi
440,16,2017,18495,24000,30,60.09999847,1.399999976,2,5,Audi
441,60,2019,46990,3264,145,33.59999847,3,4,1,Audi
442,16,2019,23995,2868,145,52.29999924,1.600000024,4,1,Audi
443,17,2019,27990,6541,145,47.90000153,2,4,1,Audi
444,59,2019,36990,4511,145,38.20000076,2,4,1,Audi
445,58,2017,18995,27057,145,47.90000153,1.399999976,4,5,Audi
446,17,2013,12990,42185,145,55.40000153,2,2,1,Audi
447,59,2015,17995,59120,200,47.09999847,2,4,1,Audi
448,18,2016,16498,41431,160,52.29999924,2,4,1,Audi
449,59,2019,31998,30,145,33.20000076,2,4,5,Audi
450,59,2019,36995,5065,145,38.20000076,2,4,1,Audi
451,59,2019,36995,4638,145,38.20000076,2,4,1,Audi
452,67,2017,57995,34926,325,29.39999962,4,4,5,Audi
453,57,2018,22890,4642,145,46.29999924,1.600000024,4,1,Audi
454,19,2015,16995,29558,20,67.30000305,2,4,1,Audi
455,19,2019,33298,4899,145,47.90000153,2,4,1,Audi
456,16,2017,15995,17000,20,60.09999847,1.399999976,2,5,Audi
457,17,2017,20995,51204,145,56.5,2,4,1,Audi
458,16,2013,14995,38776,30,56.5,1.399999976,4,5,Audi
459,58,2017,19995,21972,145,49.59999847,1.399999976,2,5,Audi
460,80,2018,39995,17648,145,34.5,2.5,4,5,Audi
461,57,2017,22995,5674,145,52.29999924,1.399999976,4,5,Audi
462,18,2017,24995,22086,145,62.79999924,2,4,1,Audi
463,21,2019,39995,10090,145,37.70000076,3,4,5,Audi
464,58,2015,19995,20825,145,47.90000153,1.399999976,4,5,Audi
465,14,2015,12995,20042,30,57.59999847,1.399999976,2,5,Audi
466,57,2019,22663,3657,145,49.59999847,1.600000024,2,1,Audi
467,57,2019,24368,4502,145,47.90000153,1.600000024,2,1,Audi
468,17,2017,19495,31214,30,67.30000305,2,4,1,Audi
469,57,2018,19990,16414,145,50.40000153,1.399999976,2,5,Audi
470,57,2018,21495,27198,145,50.40000153,1.399999976,2,5,Audi
471,16,2018,28995,17166,145,43.5,2,4,5,Audi
472,16,2018,26990,18283,145,44.09999847,2,4,5,Audi
473,59,2018,27995,15076,145,56.5,2,4,1,Audi
474,59,2017,25995,29330,145,56.5,2,4,1,Audi
475,57,2017,19995,25520,145,50.40000153,1.399999976,2,5,Audi
476,17,2020,38534,7521,145,49.59999847,2,4,1,Audi
477,20,2019,41995,933,145,45.59999847,2,4,1,Audi
478,16,2019,19990,6018,145,52.29999924,1.600000024,4,1,Audi
479,16,2019,18495,11330,145,42.79999924,1.5,2,5,Audi
480,59,2016,33995,23478,235,42.20000076,3,4,1,Audi
481,57,2017,18995,17872,145,64.19999695,1.600000024,2,1,Audi
482,18,2019,30709,4327,145,39.79999924,2,4,5,Audi
483,60,2019,48136,4813,145,33.20000076,3,4,1,Audi
484,57,2019,24365,3578,145,47.90000153,1.600000024,2,1,Audi
485,19,2019,33295,4196,145,47.90000153,2,4,1,Audi
486,14,2015,13995,32065,30,55.40000153,1.399999976,2,5,Audi
487,21,2017,28995,15072,200,47.09999847,3,4,1,Audi
488,58,2017,16490,50286,145,61.40000153,2,2,1,Audi
489,58,2017,23995,25667,145,40.40000153,2,4,5,Audi
490,60,2017,35995,33165,200,47.90000153,3,4,1,Audi
491,57,2017,19995,27078,125,50.40000153,1.399999976,2,5,Audi
492,57,2017,19995,29874,125,50.40000153,1.399999976,2,5,Audi
493,59,2015,21995,28977,200,47.09999847,2,4,1,Audi
494,58,2016,21995,28526,160,50.40000153,2,4,1,Audi
495,58,2017,22995,14068,145,54.29999924,2,2,1,Audi
496,16,2018,18990,6321,145,50.40000153,2,2,5,Audi
497,21,2018,40990,4440,145,37.70000076,3,4,5,Audi
498,16,2019,23995,2085,145,51.40000153,1.600000024,2,1,Audi
499,59,2019,37995,2712,145,38.20000076,2,4,1,Audi
500,19,2019,33410,3968,145,47.90000153,2,4,1,Audi
501,57,2019,22997,6921,145,47.09999847,1,2,5,Audi
502,16,2015,14995,50062,30,57.59999847,1.200000048,2,5,Audi
503,14,2015,11995,31500,30,57.59999847,1.399999976,2,5,Audi
504,14,2015,12995,21807,30,57.59999847,1.399999976,2,5,Audi
505,18,2019,27990,7215,145,46.29999924,2,4,1,Audi
506,19,2019,29990,5397,145,50.40000153,2,4,1,Audi
507,16,2019,23377,4963,145,42.79999924,1.5,2,5,Audi
508,16,2017,25995,13688,200,40.40000153,2,2,5,Audi
509,16,2017,18995,19735,30,57.59999847,1.399999976,4,5,Audi
510,58,2017,20995,22175,145,47.90000153,1.399999976,4,5,Audi
511,17,2018,23995,13907,145,49.59999847,1.399999976,4,5,Audi
512,14,2018,14495,20106,145,67.30000305,1,2,5,Audi
513,59,2018,30995,7891,145,40.90000153,2,4,5,Audi
514,17,2019,26490,4836,145,48.70000076,2,4,1,Audi
515,18,2019,34259,4587,145,37.20000076,2,2,5,Audi
516,18,2019,35131,5721,145,37.20000076,2,2,5,Audi
517,60,2019,50414,4236,145,33.20000076,3,4,1,Audi
518,59,2015,21995,18188,200,47.09999847,2,4,1,Audi
519,18,2016,16995,41497,125,57.59999847,2,2,1,Audi
520,14,2016,14995,13961,30,58.90000153,1.399999976,2,5,Audi
521,19,2019,30990,10852,145,47.90000153,2,4,1,Audi
522,16,2019,18490,10059,145,43.5,1.5,2,5,Audi
523,16,2019,18490,5985,145,43.5,1.5,2,5,Audi
524,17,2019,26490,6214,145,38.70000076,2,4,5,Audi
525,66,2019,59995,5089,145,30.10000038,2.900000095,4,5,Audi
526,57,2019,24995,2756,145,42.20000076,1,2,5,Audi
527,19,2019,29490,4982,145,47.90000153,2,4,1,Audi
528,17,2016,17495,41505,20,67.30000305,2,4,1,Audi
529,58,2017,20995,26494,145,47.90000153,1.399999976,4,5,Audi
530,14,2017,14495,23655,30,55.40000153,1.399999976,2,5,Audi
531,66,2019,58995,3382,145,30.10000038,2.900000095,4,5,Audi
532,16,2018,19995,17789,145,54.29999924,1.5,2,5,Audi
533,19,2019,33640,5023,145,47.90000153,2,4,1,Audi
534,19,2019,53939,6238,145,37.70000076,3,4,1,Audi
535,18,2019,30719,4520,145,39.79999924,2,4,5,Audi
536,18,2019,30197,5210,145,39.79999924,2,4,5,Audi
537,18,2019,27022,3256,145,40.40000153,2,4,5,Audi
538,17,2019,37560,5201,145,44.09999847,2,4,1,Audi
539,60,2019,49990,28,145,33.59999847,3,4,1,Audi
540,14,2017,12495,25747,0,67.30000305,1,2,5,Audi
541,14,2017,14995,27000,145,55.40000153,1.399999976,2,5,Audi
542,59,2016,24490,51562,235,42.79999924,3,4,1,Audi
543,16,2016,13995,40030,0,83.09999847,1.600000024,2,1,Audi
544,19,2016,19495,43099,145,56.5,2,4,1,Audi
545,57,2017,17995,18842,145,55.40000153,1,2,5,Audi
546,17,2016,19995,31894,30,64.19999695,3,4,1,Audi
547,18,2019,30728,5712,145,51.40000153,2,4,1,Audi
548,18,2015,18995,38540,125,58.90000153,2,4,1,Audi
549,14,2017,13995,25552,30,56.5,1.399999976,2,5,Audi
550,20,2015,18495,72283,145,54.29999924,3,4,1,Audi
551,59,2016,34995,22809,235,42.20000076,3,4,1,Audi
552,16,2017,19995,16103,145,65.69999695,2,2,1,Audi
553,14,2016,13495,23745,30,57.59999847,1.399999976,2,5,Audi
554,80,2016,16995,29593,30,62.79999924,2,2,1,Audi
555,14,2014,13995,15300,125,53.29999924,1.399999976,4,5,Audi
556,58,2018,25995,9185,145,48.70000076,1.399999976,4,5,Audi
557,57,2019,25995,1592,145,39.20000076,1.5,2,5,Audi
558,14,2016,10995,45644,0,80.69999695,1.600000024,2,1,Audi
559,61,2019,48995,4488,145,33.59999847,3,4,1,Audi
560,59,2016,33995,29156,235,42.20000076,3,4,1,Audi
561,14,2015,12298,15837,30,58.90000153,1.399999976,2,5,Audi
562,58,2016,15998,15264,30,61.40000153,2,2,1,Audi
563,57,2018,18998,8211,150,49.59999847,1.600000024,2,1,Audi
564,57,2017,21995,10962,145,50.40000153,1.399999976,2,5,Audi
565,59,2016,28995,42187,235,42.79999924,3,4,1,Audi
566,14,2017,15995,8128,30,55.40000153,1.399999976,2,5,Audi
567,17,2016,13985,55697,20,70.59999847,2,2,1,Audi
568,58,2015,13995,35446,145,54.29999924,2,2,1,Audi
569,58,2016,18499,30366,160,50.40000153,2,4,1,Audi
570,59,2017,27498,32090,145,40.40000153,2,4,5,Audi
571,58,2015,15998,19300,145,47.90000153,1.399999976,4,5,Audi
572,17,2016,13998,37478,0,74.30000305,2,2,1,Audi
573,16,2019,24998,6266,145,38.20000076,2,4,5,Audi
574,14,2016,13995,8577,30,55.40000153,1.399999976,2,5,Audi
575,16,2018,18995,13147,145,67.30000305,1.600000024,2,1,Audi
576,19,2017,22995,24336,145,61.40000153,2,4,1,Audi
577,57,2018,17495,23813,145,55.40000153,1,2,5,Audi
578,57,2017,21995,17633,145,52.29999924,1.399999976,4,5,Audi
579,19,2015,16995,55220,30,64.19999695,2,4,1,Audi
580,59,2017,22995,47952,145,56.5,2,4,1,Audi
581,59,2014,19995,50500,235,44.09999847,3,4,1,Audi
582,14,2016,15495,31147,30,56.5,1.399999976,2,5,Audi
583,57,2019,25998,79,150,46.29999924,2,4,1,Audi
584,18,2015,14500,56875,150,53.29999924,2,4,1,Audi
585,18,2015,18995,37056,160,53.29999924,2,2,1,Audi
586,64,2018,39995,5431,145,34,2.5,4,5,Audi
587,14,2016,13995,31031,30,56.5,1.399999976,2,5,Audi
588,17,2015,17995,34906,160,49.59999847,3,4,1,Audi
589,17,2017,21995,14821,145,64.19999695,3,4,1,Audi
590,14,2016,15495,15307,30,55.40000153,1.399999976,2,5,Audi
591,17,2016,19995,23626,160,45.59999847,2,4,5,Audi
592,14,2016,12995,11892,0,67.30000305,1,2,5,Audi
593,14,2016,12995,42165,30,56.5,1.399999976,2,5,Audi
594,16,2019,31795,3036,145,34.5,2,4,5,Audi
595,17,2019,39995,2703,145,40.90000153,3,4,1,Audi
596,60,2016,48995,41032,300,39.20000076,4,1,1,Audi
597,16,2018,21495,8545,145,53.29999924,1.600000024,2,1,Audi
598,16,2016,13498,30287,20,60.09999847,1.399999976,2,5,Audi
599,16,2016,14998,1893,20,60.09999847,1.399999976,2,5,Audi
600,17,2017,16998,6896,145,52.29999924,1.399999976,2,5,Audi
601,80,2016,15498,34084,30,62.79999924,2,2,1,Audi
602,17,2017,13985,84222,20,68.90000153,2,4,1,Audi
603,16,2015,10385,68428,0,83.09999847,1.600000024,2,1,Audi
604,59,2018,37500,20283,150,34,3,4,5,Audi
605,17,2016,11500,56235,0,74.30000305,2,2,1,Audi
606,21,2017,24500,37492,205,47.09999847,3,4,1,Audi
607,59,2015,21500,66959,265,41.5,3,4,1,Audi
608,59,2014,16000,46622,205,47.90000153,2,2,1,Audi
609,19,2013,11995,40003,145,56.5,2,4,1,Audi
610,59,2018,38900,20300,145,34,3,4,5,Audi
611,18,2019,24498,50,145,40.40000153,2,4,5,Audi
612,57,2016,19995,23426,125,50.40000153,1.399999976,2,5,Audi
613,16,2015,14995,46465,30,54.29999924,1.399999976,4,5,Audi
614,59,2018,29995,14600,145,55.40000153,2,4,1,Audi
615,14,2019,23995,3232,145,50.40000153,1,2,5,Audi
616,14,2017,15995,16086,30,55.40000153,1.399999976,2,5,Audi
617,14,2017,13995,15981,145,57.59999847,1.399999976,2,5,Audi
618,20,2018,38995,6850,145,38.20000076,3,4,1,Audi
619,16,2017,18995,16668,145,70.59999847,1.600000024,2,1,Audi
620,20,2018,35995,13082,145,39.79999924,3,4,5,Audi
621,16,2019,18995,10522,145,43.5,1.5,4,5,Audi
622,16,2018,19995,12795,145,47.09999847,1,2,5,Audi
623,59,2018,34995,8250,145,38.20000076,2,1,1,Audi
624,57,2019,23995,5859,145,47.90000153,1.600000024,1,1,Audi
625,17,2019,37995,8235,145,44.09999847,2,1,1,Audi
626,58,2019,35995,5356,145,40.90000153,2,2,1,Audi
627,19,2019,34995,5565,145,47.90000153,2,1,1,Audi
628,17,2017,16498,13122,145,52.29999924,1.399999976,2,5,Audi
629,57,2019,26495,2940,145,39.20000076,1.5,2,5,Audi
630,59,2016,21995,26500,200,47.09999847,2,4,1,Audi
631,21,2020,52995,1100,145,40.40000153,3,4,1,Audi
632,59,2018,30995,24408,145,40.40000153,2,4,5,Audi
633,65,2020,69995,2200,145,28.79999924,2.900000095,4,5,Audi
634,20,2020,51995,500,145,38.70000076,3,4,1,Audi
635,17,2016,21995,47600,145,56.5,2,4,1,Audi
636,16,2018,22995,17252,145,56.5,1.5,1,5,Audi
637,18,2017,19945,49287,145,62.79999924,2,4,1,Audi
638,18,2017,22945,47446,145,62.79999924,2,4,1,Audi
639,18,2017,22990,14589,30,65.69999695,2,4,1,Audi
640,17,2016,13995,41279,0,74.30000305,2,2,1,Audi
641,60,2018,60995,3893,145,39.20000076,4,1,1,Audi
642,21,2017,38995,3338,145,50.40000153,3,1,1,Audi
643,59,2018,42995,4286,145,34,3,1,5,Audi
644,59,2018,28995,22913,145,56.5,2,1,1,Audi
645,59,2019,36995,4125,145,38.20000076,2,4,1,Audi
646,58,2019,34995,4000,145,31.70000076,2,4,5,Audi
647,59,2019,38495,5123,145,38.20000076,2,4,1,Audi
648,17,2019,43495,5000,145,40.90000153,3,1,1,Audi
649,18,2019,34995,6500,145,46.29999924,2,1,1,Audi
650,59,2017,35995,29832,145,34,3,4,5,Audi
651,57,2017,21495,11125,125,50.40000153,1.399999976,2,5,Audi
652,59,2019,36995,11565,145,38.20000076,2,1,1,Audi
653,16,2019,22995,10434,145,42.20000076,1.5,1,5,Audi
654,16,2016,11990,61332,20,68.90000153,2,2,1,Audi
655,14,2016,11498,22669,30,57.59999847,1.399999976,2,5,Audi
656,58,2016,19498,14419,145,52.29999924,2,2,1,Audi
657,14,2015,10698,37458,30,55.40000153,1.399999976,2,5,Audi
658,14,2014,11998,23015,20,60.09999847,1.399999976,2,5,Audi
659,19,2016,22500,26784,150,54.29999924,2,4,1,Audi
660,59,2019,35995,7256,145,38.20000076,2,1,1,Audi
661,80,2016,17995,24256,145,47.09999847,1.799999952,2,5,Audi
662,17,2018,28995,11047,145,56.5,2,4,1,Audi
663,17,2017,22995,19444,125,57.59999847,2,4,1,Audi
664,58,2017,17995,30123,125,51.40000153,1.399999976,2,5,Audi
665,17,2019,25995,7422,145,39.20000076,2,2,5,Audi
666,17,2016,24495,40688,160,42.79999924,2,1,5,Audi
667,58,2019,38995,5454,145,30.70000076,2,4,5,Audi
668,16,2019,19995,12785,145,42.79999924,1.5,2,5,Audi
669,19,2019,42995,7486,145,39.20000076,3,1,1,Audi
670,18,2019,36995,9256,145,45.59999847,2,1,1,Audi
671,17,2019,29995,13690,145,47.90000153,2,1,1,Audi
672,58,2016,20495,25125,160,50.40000153,2,4,1,Audi
673,59,2019,34995,6400,145,38.20000076,2,1,1,Audi
674,16,2019,19495,3265,145,47.09999847,1,2,5,Audi
675,58,2017,22995,17680,145,42.20000076,2,4,5,Audi
676,14,2016,11995,38502,30,57.59999847,1.399999976,2,5,Audi
677,14,2016,12995,36276,30,55.40000153,1.399999976,2,5,Audi
678,60,2017,49995,23437,300,39.20000076,4,1,1,Audi
679,59,2017,25995,20364,145,56.5,2,4,1,Audi
680,14,2016,11995,22606,30,57.59999847,1.399999976,2,5,Audi
681,17,2020,29995,100,150,39.20000076,2,4,5,Audi
682,65,2019,52995,8503,150,33.59999847,2.900000095,4,1,Audi
683,57,2019,28995,1296,150,34.5,2,4,5,Audi
684,18,2016,16995,26307,125,60.09999847,2,2,1,Audi
685,60,2016,33995,34685,200,47.90000153,3,4,1,Audi
686,18,2016,18995,34728,125,57.59999847,2,2,1,Audi
687,14,2017,14995,24427,145,55.40000153,1.399999976,2,5,Audi
688,14,2017,12995,16763,145,55.40000153,1.399999976,2,5,Audi
689,57,2017,15995,38484,145,55.40000153,1,2,5,Audi
690,60,2017,52995,16837,145,39.20000076,4,4,1,Audi
691,57,2017,19995,33523,145,58.90000153,2,1,1,Audi
692,17,2017,17298,6402,145,52.29999924,1.399999976,2,5,Audi
693,17,2016,15998,21944,125,49.59999847,2,2,5,Audi
694,80,2015,16498,19383,165,46.29999924,2,2,5,Audi
695,19,2019,25998,19118,145,47.90000153,2,4,1,Audi
696,58,2019,38995,4436,150,32.09999847,2,4,5,Audi
697,61,2019,83995,5978,150,30.70000076,4,4,1,Audi
698,14,2019,19995,2235,150,49.59999847,1,2,5,Audi
699,58,2016,16995,52496,160,50.40000153,2,4,1,Audi
700,19,2016,18350,52255,30,61.40000153,2,1,1,Audi
701,16,2018,15590,19686,145,68.90000153,1.600000024,2,1,Audi
702,60,2016,12500,26705,200,47.90000153,3,4,1,Audi
703,14,2016,12500,26705,30,58.90000153,1.399999976,2,5,Audi
704,14,2018,12500,18120,145,57.70000076,1.399999976,2,5,Audi
705,58,2016,18000,11966,145,47.90000153,1.399999976,4,5,Audi
706,16,2016,14500,34728,30,57.59999847,1.399999976,2,5,Audi
707,16,2018,16995,30547,145,70.59999847,1.600000024,4,1,Audi
708,16,2015,13795,72406,20,68.90000153,2,2,1,Audi
709,19,2017,19995,52822,145,64.19999695,2,4,1,Audi
710,19,2015,18990,70228,145,54.29999924,3,4,1,Audi
711,16,2017,15795,21637,20,67.30000305,2,2,1,Audi
712,58,2014,12595,52006,145,54.29999924,2,2,1,Audi
713,58,2016,20495,28994,160,50.40000153,2,4,1,Audi
714,19,2018,37995,30,145,39.20000076,3,2,1,Audi
715,59,2019,35995,7093,145,38.20000076,2,1,1,Audi
716,57,2020,35495,1934,145,32.5,2,4,5,Audi
717,17,2019,28995,4708,145,49.59999847,2,4,1,Audi
718,58,2019,38995,4304,145,37.70000076,2,1,1,Audi
719,57,2017,19495,9256,145,52.29999924,1.399999976,2,5,Audi
720,58,2018,27995,11403,145,38.20000076,1.5,1,5,Audi
721,14,2019,23995,1952,145,44.09999847,1,4,5,Audi
722,19,2019,41995,8060,145,37.70000076,3,4,1,Audi
723,19,2018,31700,7415,145,47.90000153,2,4,1,Audi
724,21,2018,42000,9756,145,37.70000076,3,1,5,Audi
725,18,2018,33500,9102,145,51.40000153,3,1,1,Audi
726,59,2018,31000,6002,145,38.20000076,2,1,1,Audi
727,60,2018,45000,6591,145,33.20000076,3,1,1,Audi
728,57,2019,22495,1000,145,49.59999847,1.600000024,2,1,Audi
729,16,2019,21995,5450,145,44.79999924,1.5,1,5,Audi
730,57,2019,29809,1000,145,46.29999924,2,1,1,Audi
731,18,2019,31995,1000,145,40.40000153,2,1,5,Audi
732,17,2016,18000,23596,145,48.70000076,2,2,5,Audi
733,60,2018,55500,11719,145,39.20000076,4,1,1,Audi
734,59,2019,31500,3185,145,39.20000076,2,1,1,Audi
735,59,2019,30995,8744,145,39.20000076,2,1,1,Audi
736,19,2019,32250,238,145,47.90000153,2,1,1,Audi
737,18,2019,31695,4693,145,47.09999847,2,1,1,Audi
738,58,2016,19000,28186,145,52.29999924,2,2,1,Audi
739,58,2016,16995,37000,145,54.29999924,2,4,1,Audi
740,14,2017,14695,13555,30,55.40000153,1.399999976,2,5,Audi
741,59,2016,31495,31031,235,42.20000076,3,4,1,Audi
742,58,2016,17395,34500,160,49.59999847,2,2,1,Audi
743,59,2019,33995,6412,145,39.20000076,2,4,1,Audi
744,16,2017,17500,14500,20,60.09999847,1.399999976,2,5,Audi
745,14,2017,11495,24857,0,76.30000305,1.600000024,2,1,Audi
746,19,2019,32494,2394,145,50.40000153,2,1,1,Audi
747,59,2019,36202,1000,145,39.20000076,2,1,1,Audi
748,59,2019,37395,1000,145,38.20000076,2,1,1,Audi
749,19,2019,31000,1000,145,50.40000153,2,1,1,Audi
750,21,2018,37000,10296,145,50.40000153,3,1,1,Audi
751,16,2018,20000,6629,145,42.20000076,1.5,1,5,Audi
752,17,2019,26495,6768,145,74.30000305,2,2,1,Audi
753,17,2019,23995,5363,145,39.79999924,2,1,5,Audi
754,20,2019,42500,4288,145,38.20000076,3,1,1,Audi
755,16,2014,7898,88130,30,64.19999695,2,4,1,Audi
756,60,2017,50000,17927,145,39.20000076,4,1,1,Audi
757,18,2019,29000,6452,145,40.40000153,2,4,5,Audi
758,20,2019,41495,6112,145,38.70000076,3,1,1,Audi
759,17,2019,25995,7447,145,47.90000153,2,4,1,Audi
760,59,2019,35995,4326,145,38.20000076,2,1,1,Audi
761,60,2019,49995,5558,145,33.59999847,3,1,1,Audi
762,19,2019,31500,2408,145,50.40000153,2,1,1,Audi
763,57,2019,23995,4430,145,40.90000153,1.5,2,5,Audi
764,57,2019,23374,1000,145,49.59999847,1.600000024,2,1,Audi
765,57,2019,22495,1000,145,49.59999847,1.600000024,2,1,Audi
766,14,2016,11495,8000,0,67.30000305,1,2,5,Audi
767,17,2017,19995,29885,30,65.69999695,2,4,1,Audi
768,16,2017,17695,14160,145,68.90000153,1.600000024,2,1,Audi
769,18,2019,27995,21480,145,48.70000076,2,4,1,Audi
770,19,2019,46000,6606,145,36.20000076,3,1,1,Audi
771,58,2017,23998,12147,145,40.40000153,2,4,5,Audi
772,16,2017,12798,29998,20,61.40000153,1.399999976,2,5,Audi
773,58,2016,17698,22168,145,47.90000153,1.399999976,4,5,Audi
774,14,2016,10998,24242,0,67.30000305,1,2,5,Audi
775,16,2017,19698,18389,145,57.70000076,1.5,4,5,Audi
776,19,2016,17298,31759,30,61.40000153,2,2,1,Audi
777,17,2019,24998,12853,145,38.20000076,2,4,5,Audi
778,17,2019,24998,13009,145,38.20000076,2,4,5,Audi
779,57,2019,25998,17,145,46.29999924,2,4,1,Audi
780,18,2015,14998,32125,125,57.59999847,2,2,1,Audi
781,80,2015,15998,17416,20,67.30000305,2,2,1,Audi
782,18,2017,19498,27049,145,67.30000305,2,4,1,Audi
783,58,2014,11950,81877,160,49.59999847,2,2,1,Audi
784,58,2016,16998,27692,145,49.59999847,1.399999976,2,5,Audi
785,58,2015,13995,35446,145,54.29999924,2,2,1,Audi
786,19,2015,16995,45000,30,64.19999695,2,4,1,Audi
787,57,2018,22590,6672,145,57.70000076,2,4,1,Audi
788,57,2018,20498,10005,145,50.40000153,1.399999976,2,5,Audi
789,17,2019,18998,2069,145,41.5,2,2,5,Audi
790,18,2019,25998,24608,145,39.79999924,2,4,5,Audi
791,16,2017,16495,36031,30,60.09999847,1.399999976,2,5,Audi
792,14,2017,13998,28752,150,58.90000153,1.399999976,2,5,Audi
793,14,2014,8498,58601,125,52.29999924,1.399999976,2,5,Audi
794,16,2017,19998,21113,145,55.40000153,1.5,2,5,Audi
795,58,2015,13998,66047,145,55.40000153,2,2,1,Audi
796,19,2016,17498,24405,20,64.19999695,2,4,1,Audi
797,19,2015,14995,43193,30,65.69999695,2,2,1,Audi
798,57,2017,16500,22379,125,52.29999924,1.399999976,2,5,Audi
799,19,2014,18498,36223,235,44.79999924,3,4,1,Audi
800,80,2016,14998,39293,30,62.79999924,2,2,1,Audi
801,21,2018,33498,13512,145,50.40000153,3,4,1,Audi
802,14,2015,9698,61194,0,67.30000305,1,2,5,Audi
803,17,2017,14849,58670,0,74.30000305,2,2,1,Audi
804,14,2016,10994,36951,0,67.30000305,1,2,5,Audi
805,16,2014,10202,34250,30,55.40000153,1.399999976,2,5,Audi
806,17,2016,15495,32811,0,74.30000305,2,2,1,Audi
807,19,2017,22695,31842,125,58.90000153,2,4,1,Audi
808,14,2016,11695,22373,30,55.40000153,1.399999976,2,5,Audi
809,58,2017,17495,34617,30,60.09999847,2,2,1,Audi
810,58,2015,14495,48065,145,55.40000153,2,2,1,Audi
811,17,2017,17795,26752,145,64.19999695,2,4,1,Audi
812,57,2018,18695,12300,145,52.29999924,1.399999976,2,5,Audi
813,19,2016,20000,24000,30,61.40000153,2,4,1,Audi
814,80,2015,13998,61410,30,62.79999924,2,2,1,Audi
815,19,2015,17498,57290,30,61.40000153,2,4,1,Audi
816,57,2017,16495,18045,145,55.40000153,1,2,5,Audi
817,16,2017,15498,13542,20,72.40000153,1.600000024,4,1,Audi
818,59,2016,29998,38678,235,42.20000076,3,4,1,Audi
819,18,2017,21498,19608,145,62.79999924,2,4,1,Audi
820,58,2019,29695,8849,145,47.09999847,2,1,1,Audi
821,14,2015,10995,13854,30,55.40000153,1.399999976,2,5,Audi
822,14,2017,10495,37131,0,67.30000305,1,2,5,Audi
823,19,2014,14998,60484,30,64.19999695,2,4,1,Audi
824,18,2015,16998,71253,160,49.59999847,3,4,1,Audi
825,58,2016,18998,32968,160,50.40000153,2,4,1,Audi
826,16,2015,11698,53372,20,60.09999847,1.399999976,2,5,Audi
827,17,2017,14898,24222,145,53.29999924,1.399999976,2,5,Audi
828,17,2015,12698,36081,145,55.40000153,2,2,1,Audi
829,58,2018,24498,11487,145,42.20000076,2,4,5,Audi
830,58,2013,11998,52765,200,47.90000153,2,4,1,Audi
831,14,2019,20350,2065,145,46.29999924,1.5,2,5,Audi
832,57,2018,17950,8026,145,47.09999847,1,2,5,Audi
833,16,2018,18300,31500,145,55.40000153,1.5,2,5,Audi
834,57,2019,31888,3481,150,33.20000076,2,4,5,Audi
835,17,2018,18288,31348,150,51.40000153,1.399999976,4,5,Audi
836,17,2016,15498,27370,30,64.19999695,2,2,1,Audi
837,17,2017,22500,15175,145,61.40000153,2,4,1,Audi
838,57,2018,22988,11347,150,52.29999924,1.399999976,4,5,Audi
839,58,2017,19688,24387,150,49.59999847,1.399999976,2,5,Audi
840,14,2016,13688,26165,30,55.40000153,1.399999976,2,5,Audi
841,58,2017,22988,14950,150,42.20000076,2,4,5,Audi
